Date,Year,Month,Month_Number,MonthName,Quarter,FinancialYear,Gold_Price_USD_per_oz,Gold_Open_USD,Gold_High_USD,Gold_Low_USD,Gold_Daily_Change_Pct,USD_INR_Rate,Gold_Price_INR_per_oz,Gold_Price_INR_per_10g,Import_Duty_Rate_Pct,Import_Duty_Amount_INR_per_10g,GST_Rate_Pct,GST_Amount_INR_per_10g,Price_Plus_Duty_INR_per_10g,Estimated_Domestic_Gold_Price_INR_per_10g,Repo_Rate_Pct,Gold_Imports_Tonnes_Annual,Monthly_Gold_Price_Change_Pct,Monthly_USD_INR_Change_Pct,YoY_Growth_Pct,MA_3M,MA_6M,MA_12M,Rolling_Volatility_30D
2014-06-03,2014,6,6,June,Q2,FY14-15,1351.8,1337,1353.9,1331.3,0.86,59.32,80188.776,25781.29015,10,2578.129015,0,0,28359.41916,28359.41916,8,842,7.713608496,1.521298174,-10.13635478,27297.1406,27529.21731,28618.64937,3.67053061
2014-06-05,2014,6,6,June,Q2,FY14-15,1308.6,1309.7,1314.3,1304.4,-0.05,59.24,77521.464,24923.72943,10,2492.372943,0,0,27416.10237,27416.10237,8,842,7.713608496,1.521298174,-7.094411005,27286.22437,27504.60168,28610.4071,3.662002916
2014-06-06,2014,6,6,June,Q2,FY14-15,1252.5,1253.7,1258.2,1245.7,-0.06,59.17,74110.425,23827.05492,10,2382.705492,0,0,26209.76041,26209.76041,8,842,7.713608496,1.521298174,-8.037132534,27269.40462,27482.21431,28601.38894,3.70343966
2014-06-08,2014,6,6,June,Q2,FY14-15,1308.2,1288.9,1311,1288.5,1.78,59.17,77406.194,24886.66926,10,2488.666926,0,0,27375.33619,27375.33619,8,842,7.713608496,1.521298174,6.692074991,27292.6655,27471.98267,28608.14906,3.862438858
2014-06-10,2014,6,6,June,Q2,FY14-15,1207.3,1192,1209.9,1183.3,1.21,59.18,71448.014,22971.06991,10,2297.106991,0,0,25268.1769,25268.1769,8,842,7.713608496,1.521298174,-8.907187996,27312.67665,27458.58726,28598.42167,3.638567958
2014-06-11,2014,6,6,June,Q2,FY14-15,1142.6,1140.8,1149,1137.2,-0.27,59.32,67779.032,21791.4648,10,2179.14648,0,0,23970.61129,23970.61129,8,842,7.713608496,1.521298174,-11.83840594,27220.2016,27432.81419,28585.74926,3.741497535
2014-06-13,2014,6,6,June,Q2,FY14-15,1274.1,1273.4,1278.1,1270.9,0.01,59.64,75987.324,24430.49196,10,2443.049196,0,0,26873.54116,26873.54116,8,842,7.713608496,1.521298174,-5.026346712,27172.32263,27428.30392,28593.78197,4.199586012
2014-06-16,2014,6,6,June,Q2,FY14-15,1275.3,1276.8,1285.1,1270.5,0.09,60.16,76722.048,24666.71121,10,2466.671121,0,0,27133.38234,27133.38234,8,842,7.713608496,1.521298174,-4.310715865,27094.99655,27434.87702,28589.38122,4.309208318
2014-06-17,2014,6,6,June,Q2,FY14-15,1272,1271.8,1273.5,1258,-0.26,60.32,76727.04,24668.31618,10,2466.831618,0,0,27135.1478,27135.1478,8,842,7.713608496,1.521298174,-4.304489742,27065.8621,27442.28858,28584.55684,4.194711742
2014-06-18,2014,6,6,June,Q2,FY14-15,1272.7,1272.1,1279.2,1266.5,0.06,60.28,76718.356,24665.52421,10,2466.552421,0,0,27132.07663,27132.07663,8,842,7.713608496,1.521298174,-4.531723107,27037.56243,27448.41391,28579.46626,4.194725078
2014-06-19,2014,6,6,June,Q2,FY14-15,1314.1,1278.2,1322,1276.2,3.25,60.09,78964.269,25387.60201,10,2538.760201,0,0,27926.36221,27926.36221,8,842,7.713608496,1.521298174,-2.094794046,27023.65884,27452.29967,28577.10454,4.257442119
2014-06-20,2014,6,6,June,Q2,FY14-15,1316.6,1320.3,1322.5,1307.1,0.19,60.23,79298.818,25495.16201,10,2549.516201,0,0,28044.67821,28044.67821,8,842,7.713608496,1.521298174,3.497678524,27040.1269,27457.07692,28580.85064,4.25459731
2014-06-23,2014,6,6,June,Q2,FY14-15,1318.4,1314.9,1319.2,1310.4,0.14,60.14,79288.576,25491.86913,10,2549.186913,0,0,28041.05604,28041.05604,8,842,7.713608496,1.521298174,3.820837815,27022.81575,27481.83764,28584.35229,4.369181005
2014-06-24,2014,6,6,June,Q2,FY14-15,1321.3,1318.1,1326.6,1314.5,0.22,60.14,79462.982,25547.94196,10,2554.794196,0,0,28102.73615,28102.73615,8,842,7.713608496,1.521298174,4.049205859,27029.13255,27493.67954,28588.67504,4.252651811
2014-06-25,2014,6,6,June,Q2,FY14-15,1322.6,1318.9,1325.6,1305.4,0.1,60.11,79501.486,25560.32128,10,2556.032128,0,0,28116.35341,28116.35341,8,842,7.713608496,1.521298174,4.507570453,27037.72971,27506.1312,28593.46832,4.220535214
2014-06-26,2014,6,6,June,Q2,FY14-15,1317,1318.7,1320.6,1306.8,-0.42,60.17,79243.89,25477.50225,10,2547.750225,0,0,28025.25247,28025.25247,8,842,7.713608496,1.521298174,6.155526019,27047.74962,27510.31766,28599.89152,4.116728484
2014-06-27,2014,6,6,June,Q2,FY14-15,1320,1317.1,1323.1,1313.2,0.23,60.04,79252.8,25480.36688,10,2548.036688,0,0,28028.40356,28028.40356,8,842,7.713608496,1.521298174,8.6753398,27063.56662,27514.46235,28608.73521,4.113089096
2014-06-30,2014,6,6,June,Q2,FY14-15,1322,1316.8,1330.4,1311,0.15,60.06,79399.32,25527.47415,10,2552.747415,0,0,28080.22157,28080.22157,8,842,7.713608496,1.521298174,-18.77913478,27077.09302,27538.40206,28617.91172,4.209155536
2014-07-01,2014,7,7,July,Q3,FY14-15,1229.6,1237,1244.7,1224.2,-0.68,60.05,73837.48,23739.30107,10,2373.930107,0,0,26113.23117,26113.23117,8,842,-2.173545063,0.815850816,-24.46857214,27070.76482,27527.00069,28584.47521,4.518143801
2014-07-02,2014,7,7,July,Q3,FY14-15,1262.9,1256.9,1272,1255.5,0.45,59.69,75382.501,24236.03685,10,2423.603685,0,0,26659.64054,26659.64054,8,842,-2.173545063,0.815850816,-24.2456984,27040.19184,27520.11688,28550.74949,4.54554948
2014-07-03,2014,7,7,July,Q3,FY14-15,1338.2,1350.7,1353.2,1326.6,-1.01,59.74,79944.068,25702.6147,10,2570.26147,0,0,28272.87617,28272.87617,8,842,-2.173545063,0.815850816,-15.70351125,27049.48842,27521.14549,28529.9316,4.423383719
2014-07-04,2014,7,7,July,Q3,FY14-15,1298.3,1304,1304.8,1295.8,-0.4,59.74,77560.442,24936.26114,10,2493.626114,0,0,27429.88726,27429.88726,8,842,-2.173545063,0.815850816,-18.21690977,27055.5265,27514.89041,28525.60072,4.361555566
2014-07-05,2014,7,7,July,Q3,FY14-15,1288.9,1307.9,1315,1286.6,-1.51,59.74,76998.886,24755.7167,10,2475.57167,0,0,27231.28837,27231.28837,8,842,-2.173545063,0.815850816,-11.76047909,27068.10854,27512.65732,28511.3119,4.306919212
2014-07-08,2014,7,7,July,Q3,FY14-15,1312.5,1306.6,1316.4,1303,0.33,59.78,78461.25,25225.87764,10,2522.587764,0,0,27748.46541,27748.46541,8,842,-2.173545063,0.815850816,0.485739506,27061.32668,27491.48379,28508.09606,4.205231867
2014-07-10,2014,7,7,July,Q3,FY14-15,1212.4,1207.8,1214.1,1203,0.42,60.19,72974.356,23461.80026,10,2346.180026,0,0,25807.98028,25807.98028,8,842,-2.173545063,0.815850816,-8.031347075,27076.99298,27486.62278,28499.18802,4.19683726
2014-07-11,2014,7,7,July,Q3,FY14-15,1169.8,1141.2,1179,1130.4,2.38,60.08,70281.584,22596.05396,10,2259.605396,0,0,24855.65935,24855.65935,8,842,-2.173545063,0.815850816,-10.21135755,27063.09131,27473.69116,28488.01509,4.089323717
2014-07-14,2014,7,7,July,Q3,FY14-15,1306.7,1339.5,1340.9,1302.2,-2.3,60.11,78545.737,25253.04084,10,2525.304084,0,0,27778.34493,27778.34493,8,842,-2.173545063,0.815850816,2.181537467,27042.66241,27485.58654,28485.22112,4.117704416
2014-07-15,2014,7,7,July,Q3,FY14-15,1297.1,1309.1,1314.4,1292.6,-0.73,60.15,78020.565,25084.19412,10,2508.419412,0,0,27592.61354,27592.61354,8,842,-2.173545063,0.815850816,1.498331931,27039.85551,27490.47063,28486.82476,4.018684323
2014-07-16,2014,7,7,July,Q3,FY14-15,1299.8,1295.2,1304.2,1293.5,0.21,60.12,78143.976,25123.87168,10,2512.387168,0,0,27636.25885,27636.25885,8,842,-2.173545063,0.815850816,2.138552746,27040.64974,27493.63932,28489.10288,4.018666669
2014-07-17,2014,7,7,July,Q3,FY14-15,1316.9,1300.3,1325.9,1298.1,1.32,60.35,79474.915,25551.77851,10,2555.177851,0,0,28106.95636,28106.95636,8,842,-2.173545063,0.815850816,4.838698614,27058.13018,27498.58543,28494.21013,4.025019773
2014-07-18,2014,7,7,July,Q3,FY14-15,1309.4,1319.1,1325.5,1305,-0.57,60.33,78996.102,25397.83655,10,2539.783655,0,0,27937.62021,27937.62021,8,842,-2.173545063,0.815850816,3.228498618,27072.3155,27502.09771,28497.65011,4.028770563
2014-07-21,2014,7,7,July,Q3,FY14-15,1313.9,1311.3,1319,1307.9,0.34,60.24,79149.336,25447.10243,10,2544.710243,0,0,27991.81267,27991.81267,8,842,-2.173545063,0.815850816,-0.781251097,27070.79429,27513.14608,28500.97765,4.071531047
2014-07-22,2014,7,7,July,Q3,FY14-15,1306.3,1312.4,1316.8,1302.2,-0.58,60.16,78587.008,25266.30978,10,2526.630978,0,0,27792.94076,27792.94076,8,842,-2.173545063,0.815850816,-1.486165168,27070.84082,27513.6753,28499.32694,3.970937442
2014-07-23,2014,7,7,July,Q3,FY14-15,1304.7,1308,1311.8,1303.5,-0.12,60,78282,25168.24743,10,2516.824743,0,0,27685.07217,27685.07217,8,842,-2.173545063,0.815850816,-1.657641963,27067.4401,27510.92497,28497.48972,3.971012948
2014-07-24,2014,7,7,July,Q3,FY14-15,1290.8,1304.3,1305.6,1287.5,-1.07,60.11,77589.988,24945.7604,10,2494.57604,0,0,27440.33644,27440.33644,8,842,-2.173545063,0.815850816,-0.570565372,27059.95806,27510.36026,28496.86978,3.977742801
2014-07-25,2014,7,7,July,Q3,FY14-15,1303.3,1294.2,1308.9,1291,0.97,60.04,78250.132,25158.00163,10,2515.800163,0,0,27673.80179,27673.80179,8,842,-2.173545063,0.815850816,-0.207053754,27069.85877,27511.65741,28496.64373,3.983750843
2014-07-28,2014,7,7,July,Q3,FY14-15,1303.3,1307.9,1309.4,1301.1,0,60.13,78367.429,25195.71349,10,2519.571349,0,0,27715.28484,27715.28484,8,842,-2.173545063,0.815850816,-0.566578474,27058.24834,27503.54544,28497.05198,4.085729674
2014-07-29,2014,7,7,July,Q3,FY14-15,1298.3,1303.3,1312.1,1295.5,-0.38,60.12,78053.796,25094.87814,10,2509.487814,0,0,27604.36595,27604.36595,8,842,-2.173545063,0.815850816,-0.964519337,27058.40869,27504.46665,28495.99354,3.983223366
2014-07-30,2014,7,7,July,Q3,FY14-15,1296.9,1300.5,1305.2,1293.2,-0.11,60.4,78332.76,25184.56715,10,2518.456715,0,0,27703.02386,27703.02386,8,842,-2.173545063,0.815850816,-2.750017878,27068.8057,27506.41772,28492.90936,3.983117015
2014-07-31,2014,7,7,July,Q3,FY14-15,1282.8,1297,1298.8,1281.3,-1.09,60.55,77673.54,24972.623,10,2497.2623,0,0,27469.8853,27469.8853,8,842,-2.173545063,0.815850816,-2.653770143,27081.5511,27509.09658,28489.96109,3.661805747
2014-08-01,2014,8,8,August,Q3,FY14-15,1225.5,1231,1231.8,1217.7,-0.33,61.2,75000.6,24113.25283,10,2411.325283,0,0,26524.57811,26524.57811,8,842,1.949742473,1.585466557,-25.35767569,27050.49645,27501.22043,28454.48473,3.75587581
2014-08-04,2014,8,8,August,Q3,FY14-15,1309.1,1296.8,1314.7,1296.8,0.83,60.94,79776.554,25648.7577,10,2564.87577,0,0,28213.63347,28213.63347,8,842,1.949742473,1.585466557,-16.6683512,27063.66228,27488.78001,28380.77138,3.967755802
2014-08-05,2014,8,8,August,Q3,FY14-15,1287.7,1289.8,1295.5,1284.8,-0.09,61.05,78614.085,25275.01524,10,2527.501524,0,0,27802.51676,27802.51676,8,842,1.949742473,1.585466557,-12.37729893,27075.57929,27492.52173,28365.18688,3.882597364
2014-08-07,2014,8,8,August,Q3,FY14-15,1316.5,1320.8,1325.7,1314.3,-0.04,61.2,80569.8,25903.79221,10,2590.379221,0,0,28494.17143,28494.17143,8,842,1.949742473,1.585466557,6.607822496,27098.1629,27486.62995,28372.19538,3.893349496
2014-08-08,2014,8,8,August,Q3,FY14-15,1311,1314.5,1324.3,1305.7,-0.11,61.18,80206.98,25787.14287,10,2578.714287,0,0,28365.85716,28365.85716,8,842,1.949742473,1.585466557,0.842187814,27118.60958,27493.66377,28373.13545,3.79635524
2014-08-09,2014,8,8,August,Q3,FY14-15,1254.3,1269.5,1272.6,1252.1,-1.03,61.18,76738.074,24671.86369,10,2467.186369,0,0,27139.05006,27139.05006,8,842,1.949742473,1.585466557,-3.519179118,27164.22051,27496.1174,28368.25764,3.520377749
2014-08-10,2014,8,8,August,Q3,FY14-15,1206,1209.8,1224.5,1205.1,-0.53,61.18,73783.08,23721.81106,10,2372.181106,0,0,26093.99217,26093.99217,8,842,1.949742473,1.585466557,-7.686179744,27181.20801,27484.98942,28359.6702,3.538964466
2014-08-12,2014,8,8,August,Q3,FY14-15,1194.9,1191.2,1209.3,1187.3,0.38,61.09,72996.441,23468.90075,10,2346.890075,0,0,25815.79083,25815.79083,8,842,1.949742473,1.585466557,-5.826553934,27153.3955,27472.64412,28353.35702,3.461963409
2014-08-13,2014,8,8,August,Q3,FY14-15,1314.5,1309.6,1316.4,1306,0.3,61.22,80473.69,25872.89213,10,2587.289213,0,0,28460.18134,28460.18134,8,842,1.949742473,1.585466557,-0.632915964,27174.61338,27469.50903,28352.64051,3.201927092
2014-08-14,2014,8,8,August,Q3,FY14-15,1315.7,1313.4,1321.8,1310,0.09,60.77,79955.089,25706.15803,10,2570.615803,0,0,28276.77384,28276.77384,8,842,1.949742473,1.585466557,-2.132661035,27198.59246,27475.91589,28350.20498,3.196825865
2014-08-15,2014,8,8,August,Q3,FY14-15,1306.2,1313.4,1316.5,1293,-0.72,60.77,79377.774,25520.54695,10,2552.054695,0,0,28072.60165,28072.60165,8,842,1.949742473,1.585466557,-5.019685276,27212.68938,27480.61421,28344.34083,3.201641889
2014-08-18,2014,8,8,August,Q3,FY14-15,1299.3,1304.2,1304.9,1296.5,-0.53,60.77,78958.461,25385.73469,10,2538.573469,0,0,27924.30816,27924.30816,8,842,1.949742473,1.585466557,-8.418537206,27238.9821,27459.37894,28336.56358,3.267938634
2014-08-19,2014,8,8,August,Q3,FY14-15,1296.7,1298.6,1303.7,1294.7,-0.2,60.67,78670.789,25293.24599,10,2529.324599,0,0,27822.57059,27822.57059,8,842,1.949742473,1.585466557,-8.75219901,27257.01776,27450.24682,28326.01555,3.189503324
2014-08-20,2014,8,8,August,Q3,FY14-15,1295.2,1297.2,1299.3,1288.7,-0.12,60.58,78463.216,25226.50973,10,2522.650973,0,0,27749.1607,27749.1607,8,842,1.949742473,1.585466557,-9.565046449,27274.20622,27439.65938,28314.41496,3.188668558
2014-08-21,2014,8,8,August,Q3,FY14-15,1275.4,1291.9,1292,1273.4,-1.53,60.56,77238.224,24832.66565,10,2483.266565,0,0,27315.93222,27315.93222,8,842,1.949742473,1.585466557,-12.06652505,27284.95866,27438.68515,28299.59922,3.20302398
2014-08-22,2014,8,8,August,Q3,FY14-15,1280.2,1278.2,1283.9,1274.6,0.38,60.47,77413.694,24889.08057,10,2488.908057,0,0,27377.98862,27377.98862,8,842,1.949742473,1.585466557,-12.51220939,27286.45914,27438.21096,28284.1229,3.20433594
2014-08-25,2014,8,8,August,Q3,FY14-15,1278.9,1280.8,1281.6,1275,-0.1,60.56,77450.184,24900.81237,10,2490.081237,0,0,27390.89361,27390.89361,8,842,1.949742473,1.585466557,-13.48340068,27306.96906,27393.00083,28269.0368,3.26771101
2014-08-26,2014,8,8,August,Q3,FY14-15,1285.2,1277.4,1291.9,1275.7,0.49,60.43,77664.636,24969.76029,10,2496.976029,0,0,27466.73632,27466.73632,8,842,1.949742473,1.585466557,-13.24384466,27326.59991,27378.81671,28252.46383,3.190986015
2014-08-27,2014,8,8,August,Q3,FY14-15,1283.4,1281.6,1288.2,1280.9,-0.14,60.45,77581.53,24943.04109,10,2494.304109,0,0,27437.3452,27437.3452,8,842,1.949742473,1.585466557,-17.53142163,27346.78318,27367.40164,28229.40963,3.191091265
2014-08-28,2014,8,8,August,Q3,FY14-15,1290.4,1283.7,1297.6,1283,0.55,60.51,78082.104,25103.97937,10,2510.397937,0,0,27614.37731,27614.37731,8,842,1.949742473,1.585466557,-20.00885944,27371.70322,27371.78419,28202.10758,3.192236637
2014-08-29,2014,8,8,August,Q3,FY14-15,1287.4,1290.4,1292.5,1284.1,-0.23,61.51,79187.974,25459.52483,10,2545.952483,0,0,28005.47732,28005.47732,8,842,1.949742473,1.585466557,-15.78300386,27381.76312,27375.57718,28181.36263,3.192583788
2014-09-01,2014,9,9,September,Q3,FY14-15,1229.4,1224.9,1230.9,1222.8,0.32,61.51,75620.394,24312.52123,10,2431.252123,0,0,26743.77335,26743.77335,8,842,-5.260523523,0.666558283,-30.48503899,27397.28287,27346.01003,28117.90774,3.264386062
2014-09-04,2014,9,9,September,Q3,FY14-15,1305.9,1308.5,1315.5,1301.1,-0.24,60.38,78850.242,25350.94147,10,2535.094147,0,0,27886.03562,27886.03562,8,842,-5.260523523,0.666558283,-25.91758099,27424.90713,27344.64777,28079.19396,3.264148744
2014-09-05,2014,9,9,September,Q3,FY14-15,1287.6,1289.6,1294.5,1285.5,-0.01,60.26,77590.776,24946.01375,10,2494.601375,0,0,27440.61513,27440.61513,8,842,-5.260523523,0.666558283,-19.96188743,27425.16464,27344.07052,28052.03594,3.198756689
2014-09-06,2014,9,9,September,Q3,FY14-15,1253.9,1253,1257.3,1251.6,0.11,60.26,75560.014,24293.10861,10,2429.310861,0,0,26722.41947,26722.41947,8,842,-5.260523523,0.666558283,-22.05670289,27414.46109,27352.58107,28046.78054,3.207975742
2014-09-07,2014,9,9,September,Q3,FY14-15,1324.3,1320.4,1333.4,1318.7,0.59,60.26,79802.318,25657.04102,10,2565.704102,0,0,28222.74512,28222.74512,8,842,-5.260523523,0.666558283,-1.806002179,27427.49793,27376.63217,28044.72885,3.447173516
2014-09-09,2014,9,9,September,Q3,FY14-15,1248.5,1257.1,1258.9,1248.1,-0.46,60.6,75659.1,24324.9655,10,2432.49655,0,0,26757.46205,26757.46205,8,842,-5.260523523,0.666558283,-16.36949815,27508.58271,27363.21987,28015.1099,3.524696332
2014-09-10,2014,9,9,September,Q3,FY14-15,1225.3,1221.1,1234,1219.3,1.6,60.95,74682.035,24010.83181,10,2401.083181,0,0,26411.91499,26411.91499,8,842,-5.260523523,0.666558283,-10.49459545,27490.89452,27335.3327,28002.82092,3.465560866
2014-09-12,2014,9,9,September,Q3,FY14-15,1232,1203.8,1239,1199.5,3.1,60.95,75090.4,24142.1242,10,2414.21242,0,0,26556.33662,26556.33662,8,842,-5.260523523,0.666558283,-4.065981199,27485.77832,27329.05048,27998.35449,2.696570748
2014-09-15,2014,9,9,September,Q3,FY14-15,1235.1,1228.3,1239.2,1226.3,0.29,61.03,75378.153,24234.63894,10,2423.463894,0,0,26658.10283,26658.10283,8,842,-5.260523523,0.666558283,-8.960696024,27483.73489,27274.79849,27987.78019,2.769880634
2014-09-16,2014,9,9,September,Q3,FY14-15,1236.7,1233.2,1243.2,1232.2,0.13,61.06,75512.902,24277.96175,10,2427.796175,0,0,26705.75792,26705.75792,8,842,-5.260523523,0.666558283,-8.797950524,27476.74606,27257.15425,27977.55712,2.6973965
2014-09-17,2014,9,9,September,Q3,FY14-15,1235.9,1235.3,1240.5,1222,-0.06,60.9,75266.31,24198.68058,10,2419.868058,0,0,26618.54864,26618.54864,8,842,-5.260523523,0.666558283,-9.277894745,27455.3065,27239.48267,27966.75473,2.696768752
2014-09-18,2014,9,9,September,Q3,FY14-15,1226.9,1223.1,1228.7,1216.3,-0.73,60.78,74570.982,23975.12744,10,2397.512744,0,0,26372.64018,26372.64018,8,842,-5.260523523,0.666558283,-10.00647916,27427.89604,27232.43517,27955.11821,2.699194635
2014-09-19,2014,9,9,September,Q3,FY14-15,1216.6,1225.6,1229.2,1214.2,-0.84,60.8,73969.28,23781.67575,10,2378.167575,0,0,26159.84333,26159.84333,8,842,-5.260523523,0.666558283,-12.53274526,27407.44357,27223.78524,27940.24395,2.702264246
2014-09-22,2014,9,9,September,Q3,FY14-15,1217.9,1216.4,1221,1208.8,0.11,60.93,74206.647,23857.99101,10,2385.799101,0,0,26243.79012,26243.79012,8,842,-5.260523523,0.666558283,-10.6271246,27366.58196,27197.85725,27927.93871,2.757288706
2014-09-23,2014,9,9,September,Q3,FY14-15,1222,1214.9,1237,1214.7,0.34,61.04,74590.88,23981.52479,10,2398.152479,0,0,26379.67727,26379.67727,8,842,-5.260523523,0.666558283,-10.16436271,27338.11186,27187.92078,27916.09465,2.686699732
2014-09-24,2014,9,9,September,Q3,FY14-15,1219.5,1223.2,1226.7,1216.2,-0.2,60.93,74304.135,23889.33413,10,2388.933413,0,0,26278.26755,26278.26755,8,842,-5.260523523,0.666558283,-9.998022489,27309.47276,27178.61119,27904.51066,2.686603247
2014-09-25,2014,9,9,September,Q3,FY14-15,1221.9,1217.3,1225.3,1206.6,0.2,61.33,74939.127,24093.4888,10,2409.34888,0,0,26502.83768,26502.83768,8,842,-5.260523523,0.666558283,-9.833174992,27284.46348,27173.1171,27893.04131,2.683381942
2014-09-26,2014,9,9,September,Q3,FY14-15,1215.4,1222.1,1232.7,1212.8,-0.53,61.14,74309.556,23891.07703,10,2389.107703,0,0,26280.18473,26280.18473,8,842,-5.260523523,0.666558283,-9.012964389,27268.26544,27165.91603,27882.71094,2.684211814
2014-09-29,2014,9,9,September,Q3,FY14-15,1218.8,1219.1,1223.9,1215.3,0.28,61.53,74992.764,24110.7335,10,2411.07335,0,0,26521.80685,26521.80685,8,842,-5.260523523,0.666558283,-9.694775014,27261.65265,27165.43276,27870.52874,2.754242862
2014-09-30,2014,9,9,September,Q3,FY14-15,1211.6,1215.7,1220.7,1204.3,-0.59,61.92,75022.272,24120.22054,10,2412.022054,0,0,26532.24259,26532.24259,8,842,-5.260523523,0.666558283,-9.659241898,27259.56415,27148.98624,27859.27148,2.681852459
2014-10-01,2014,10,10,October,Q4,FY14-15,1246.9,1227.1,1248.5,1226.6,1.42,61.71,76946.199,24738.77743,10,2473.877743,0,0,27212.65518,27212.65518,8,842,-4.051021009,-0.775193798,-26.58357463,27242.18348,27145.05264,27820.17024,2.576060911
2014-10-02,2014,10,10,October,Q4,FY14-15,1274.7,1265.4,1277.8,1264.7,0.93,61.61,78534.267,25249.35315,10,2524.935315,0,0,27774.28847,27774.28847,8,842,-4.051021009,-0.775193798,-25.0683565,27247.8294,27150.12712,27819.98889,2.553398744
2014-10-03,2014,10,10,October,Q4,FY14-15,1341.5,1340.8,1344.9,1327.5,0.25,61.81,82918.115,26658.79301,10,2665.879301,0,0,29324.67231,29324.67231,8,842,-4.051021009,-0.775193798,-13.39375457,27282.14717,27173.40174,27825.91284,2.713433613
2014-10-04,2014,10,10,October,Q4,FY14-15,1320.5,1311.9,1324.9,1311,1.12,61.81,81620.105,26241.47311,10,2624.147311,0,0,28865.62042,28865.62042,8,842,-4.051021009,-0.775193798,-14.74949901,27307.68706,27180.40427,27806.25085,2.413478359
2014-10-06,2014,10,10,October,Q4,FY14-15,1260.1,1252.7,1263.8,1250.1,0.49,61.68,77722.968,24988.51447,10,2498.851447,0,0,27487.36591,27487.36591,8,842,-4.051021009,-0.775193798,-8.698831831,27303.47578,27183.38558,27782.46422,2.593262344
2014-10-07,2014,10,10,October,Q4,FY14-15,1339.2,1325,1346.8,1325,1.13,61.28,82066.176,26384.88826,10,2638.488826,0,0,29023.37709,29023.37709,8,842,-4.051021009,-0.775193798,6.473189108,27330.7758,27198.22422,27789.43859,2.667279194
2014-10-09,2014,10,10,October,Q4,FY14-15,1245.3,1256.2,1258.5,1244.5,-0.26,60.92,75863.676,24390.73821,10,2439.073821,0,0,26829.81203,26829.81203,8,842,-4.051021009,-0.775193798,-10.17679136,27387.17819,27226.45218,27777.42372,2.818105108
2014-10-10,2014,10,10,October,Q4,FY14-15,1221.7,1224,1225.7,1217.6,-0.29,61.27,74853.559,24065.97805,10,2406.597805,0,0,26472.57586,26472.57586,8,842,-4.051021009,-0.775193798,-5.844544344,27372.6607,27220.37253,27770.92869,2.819349596
2014-10-11,2014,10,10,October,Q4,FY14-15,1159.8,1176.8,1177.5,1146.7,-0.85,61.27,71060.946,22846.62466,10,2284.662466,0,0,25131.28712,25131.28712,8,842,-4.051021009,-0.775193798,-10.61512853,27337.63923,27194.66427,27760.5364,2.957729818
2014-10-12,2014,10,10,October,Q4,FY14-15,1229.4,1231.2,1238.9,1225.2,-0.21,61.27,75325.338,24217.65852,10,2421.765852,0,0,26639.42437,26639.42437,8,842,-4.051021009,-0.775193798,-2.194417616,27319.8436,27185.72367,27758.18327,3.239162324
2014-10-13,2014,10,10,October,Q4,FY14-15,1230,1224.8,1238,1223.6,0.68,61.27,75362.1,24229.47778,10,2422.947778,0,0,26652.42556,26652.42556,8,842,-4.051021009,-0.775193798,-2.146684291,27305.15316,27176.78333,27753.84696,3.164689344
2014-10-14,2014,10,10,October,Q4,FY14-15,1234.3,1237.3,1238.6,1231.1,0.35,61.38,75761.334,24357.83449,10,2435.783449,0,0,26793.61794,26793.61794,8,842,-4.051021009,-0.775193798,-2.822694483,27291.9869,27170.37214,27750.79492,3.095768853
2014-10-15,2014,10,10,October,Q4,FY14-15,1244.8,1233.3,1250.3,1222,0.85,61.42,76455.616,24581.05134,10,2458.105134,0,0,27039.15647,27039.15647,8,842,-4.051021009,-0.775193798,-2.894622507,27275.30253,27169.32242,27747.63409,3.099846482
2014-10-16,2014,10,10,October,Q4,FY14-15,1241.2,1242.2,1245.6,1235.2,-0.29,61.8,76706.16,24661.6031,10,2466.16031,0,0,27127.76341,27127.76341,8,842,-4.051021009,-0.775193798,-3.079715043,27262.64851,27168.99259,27744.25368,3.100725979
2014-10-17,2014,10,10,October,Q4,FY14-15,1239,1239.5,1242.1,1232,-0.18,61.46,76148.94,24482.45271,10,2448.245271,0,0,26930.69799,26930.69799,8,842,-4.051021009,-0.775193798,-5.843648327,27257.54158,27167.11625,27737.69914,3.101009801
